user_id,pred_date
74804,2017-04-01
90197,2017-04-01
10586,2017-04-01
56206,2017-04-01
80968,2017-04-01
52033,2017-04-01
86044,2017-04-01
95667,2017-04-01
32634,2017-04-01
84661,2017-04-01
34776,2017-04-01
72317,2017-04-01
75178,2017-04-01
94927,2017-04-01
1200,2017-04-01
81687,2017-04-01
15098,2017-04-01
22445,2017-04-01
65842,2017-04-01
23972,2017-04-01
96306,2017-04-01
3187,2017-04-01
22338,2017-04-01
13444,2017-04-01
1977,2017-04-01
41633,2017-04-01
47741,2017-04-01
71184,2017-04-01
88058,2017-04-01
68822,2017-04-01
71979,2017-04-01
17200,2017-04-01
18608,2017-04-01
11697,2017-04-01
19237,2017-04-01
92449,2017-04-01
86410,2017-04-01
60688,2017-04-01
56356,2017-04-01
52789,2017-04-01
96789,2017-04-01
8035,2017-04-01
33982,2017-04-01
23501,2017-04-01
6699,2017-04-01
3817,2017-04-01
88131,2017-04-01
61551,2017-04-01
95376,2017-04-01
60103,2017-04-01
17554,2017-04-01
72649,2017-04-01
53806,2017-04-01
61540,2017-04-01
61938,2017-04-01
16835,2017-04-01
91874,2017-04-01
15747,2017-04-01
28123,2017-04-01
41614,2017-04-01
78118,2017-04-01
74212,2017-04-01
36989,2017-04-01
88228,2017-04-01
61660,2017-04-01
92408,2017-04-01
84473,2017-04-01
43779,2017-04-01
66509,2017-04-01
75657,2017-04-01
26671,2017-04-01
71287,2017-04-01
66711,2017-04-01
84612,2017-04-01
64410,2017-04-01
40974,2017-04-01
86989,2017-04-01
97638,2017-04-01
64603,2017-04-01
63340,2017-04-01
43231,2017-04-01
70814,2017-04-01
11212,2017-04-01
17968,2017-04-01
793,2017-04-01
24977,2017-04-01
11705,2017-04-01
49428,2017-04-01
28444,2017-04-01
1780,2017-04-01
80238,2017-04-01
84485,2017-04-01
19193,2017-04-01
69148,2017-04-01
63968,2017-04-01
48123,2017-04-01
42376,2017-04-01
28336,2017-04-01
93043,2017-04-01
43626,2017-04-01
18997,2017-04-01
83580,2017-04-01
93806,2017-04-01
46955,2017-04-01
19203,2017-04-01
65673,2017-04-01
94146,2017-04-01
81458,2017-04-01
26027,2017-04-01
98320,2017-04-01
42540,2017-04-01
30754,2017-04-01
42645,2017-04-01
61753,2017-04-01
76141,2017-04-01
6303,2017-04-01
94770,2017-04-01
70752,2017-04-01
61982,2017-04-01
43359,2017-04-01
206,2017-04-01
98912,2017-04-01
55866,2017-04-01
64571,2017-04-01
68397,2017-04-01
7458,2017-04-01
57109,2017-04-01
86890,2017-04-01
33237,2017-04-01
55843,2017-04-01
71689,2017-04-01
8936,2017-04-01
77477,2017-04-01
63193,2017-04-01
477,2017-04-01
67733,2017-04-01
27403,2017-04-01
2401,2017-04-01
19462,2017-04-01
9898,2017-04-01
13843,2017-04-01
32719,2017-04-01
7448,2017-04-01
2429,2017-04-01
73270,2017-04-01
81318,2017-04-01
67578,2017-04-01
84132,2017-04-01
28463,2017-04-01
39806,2017-04-01
15470,2017-04-01
80562,2017-04-01
26950,2017-04-01
85865,2017-04-01
10625,2017-04-01
6694,2017-04-01
95237,2017-04-01
68948,2017-04-01
36842,2017-04-01
52083,2017-04-01
10047,2017-04-01
20745,2017-04-01
18139,2017-04-01
29556,2017-04-01
83083,2017-04-01
22081,2017-04-01
90522,2017-04-01
87816,2017-04-01
47256,2017-04-01
16914,2017-04-01
49604,2017-04-01
9997,2017-04-01
33259,2017-04-01
34093,2017-04-01
43711,2017-04-01
22387,2017-04-01
91256,2017-04-01
49023,2017-04-01
80420,2017-04-01
48531,2017-04-01
61201,2017-04-01
40642,2017-04-01
33170,2017-04-01
47488,2017-04-01
86798,2017-04-01
78701,2017-04-01
50657,2017-04-01
42135,2017-04-01
21681,2017-04-01
54230,2017-04-01
21469,2017-04-01
37773,2017-04-01
95281,2017-04-01
9044,2017-04-01
55979,2017-04-01
60842,2017-04-01
67398,2017-04-01
25909,2017-04-01
51566,2017-04-01
72196,2017-04-01
28947,2017-04-01
1008,2017-04-01
34528,2017-04-01
70407,2017-04-01
39031,2017-04-01
80200,2017-04-01
7626,2017-04-01
11735,2017-04-01
29185,2017-04-01
11308,2017-04-01
16374,2017-04-01
41594,2017-04-01
56596,2017-04-01
6135,2017-04-01
81057,2017-04-01
37782,2017-04-01
70504,2017-04-01
60753,2017-04-01
798,2017-04-01
36208,2017-04-01
38205,2017-04-01
13896,2017-04-01
68776,2017-04-01
10154,2017-04-01
87080,2017-04-01
5871,2017-04-01
36220,2017-04-01
17056,2017-04-01
5373,2017-04-01
69214,2017-04-01
69889,2017-04-01
38500,2017-04-01
11041,2017-04-01
49350,2017-04-01
2342,2017-04-01
58997,2017-04-01
35487,2017-04-01
81104,2017-04-01
73632,2017-04-01
32623,2017-04-01
77192,2017-04-01
92490,2017-04-01
44930,2017-04-01
10188,2017-04-01
30355,2017-04-01
96115,2017-04-01
40500,2017-04-01
12114,2017-04-01
68032,2017-04-01
60091,2017-04-01
2728,2017-04-01
90755,2017-04-01
48157,2017-04-01
73919,2017-04-01
73147,2017-04-01
26292,2017-04-01
56576,2017-04-01
5140,2017-04-01
17443,2017-04-01
44944,2017-04-01
4797,2017-04-01
10485,2017-04-01
17005,2017-04-01
21485,2017-04-01
45440,2017-04-01
42727,2017-04-01
59285,2017-04-01
96636,2017-04-01
8388,2017-04-01
96343,2017-04-01
95884,2017-04-01
84719,2017-04-01
41619,2017-04-01
15371,2017-04-01
52539,2017-04-01
66025,2017-04-01
66071,2017-04-01
55074,2017-04-01
71784,2017-04-01
37145,2017-04-01
18817,2017-04-01
82602,2017-04-01
18832,2017-04-01
3454,2017-04-01
57569,2017-04-01
90848,2017-04-01
78619,2017-04-01
2038,2017-04-01
27170,2017-04-01
21622,2017-04-01
35114,2017-04-01
10802,2017-04-01
10619,2017-04-01
83777,2017-04-01
29268,2017-04-01
78575,2017-04-01
38495,2017-04-01
97184,2017-04-01
48351,2017-04-01
29846,2017-04-01
26457,2017-04-01
70369,2017-04-01
22078,2017-04-01
28771,2017-04-01
98828,2017-04-01
65912,2017-04-01
96460,2017-04-01
23949,2017-04-01
81577,2017-04-01
86027,2017-04-01
72820,2017-04-01
20070,2017-04-01
26872,2017-04-01
97555,2017-04-01
21869,2017-04-01
58686,2017-04-01
58359,2017-04-01
40595,2017-04-01
19716,2017-04-01
88722,2017-04-01
38437,2017-04-01
5201,2017-04-01
19161,2017-04-01
72549,2017-04-01
60841,2017-04-01
92855,2017-04-01
16264,2017-04-01
30673,2017-04-01
81558,2017-04-01
48595,2017-04-01
19324,2017-04-01
28665,2017-04-01
74604,2017-04-01
6458,2017-04-01
8486,2017-04-01
39875,2017-04-01
20732,2017-04-01
26915,2017-04-01
19167,2017-04-01
26809,2017-04-01
5508,2017-04-01
92204,2017-04-01
4344,2017-04-01
55393,2017-04-01
98909,2017-04-01
93569,2017-04-01
37802,2017-04-01
40762,2017-04-01
27782,2017-04-01
10458,2017-04-01
41352,2017-04-01
69024,2017-04-01
24247,2017-04-01
76042,2017-04-01
42129,2017-04-01
72628,2017-04-01
54795,2017-04-01
17236,2017-04-01
40842,2017-04-01
332,2017-04-01
12436,2017-04-01
3311,2017-04-01
18011,2017-04-01
64818,2017-04-01
88709,2017-04-01
39542,2017-04-01
96097,2017-04-01
55487,2017-04-01
83431,2017-04-01
21390,2017-04-01
38202,2017-04-01
45848,2017-04-01
36634,2017-04-01
44276,2017-04-01
65780,2017-04-01
91901,2017-04-01
38411,2017-04-01
29839,2017-04-01
51458,2017-04-01
27764,2017-04-01
68645,2017-04-01
79324,2017-04-01
79397,2017-04-01
31259,2017-04-01
71236,2017-04-01
96576,2017-04-01
70979,2017-04-01
72748,2017-04-01
89776,2017-04-01
83532,2017-04-01
91782,2017-04-01
76606,2017-04-01
82610,2017-04-01
12491,2017-04-01
62629,2017-04-01
85621,2017-04-01
83218,2017-04-01
78408,2017-04-01
281,2017-04-01
66487,2017-04-01
68218,2017-04-01
69161,2017-04-01
5507,2017-04-01
20462,2017-04-01
15972,2017-04-01
74208,2017-04-01
26648,2017-04-01
88650,2017-04-01
42051,2017-04-01
6012,2017-04-01
27399,2017-04-01
21598,2017-04-01
46101,2017-04-01
58699,2017-04-01
82289,2017-04-01
93450,2017-04-01
60985,2017-04-01
77135,2017-04-01
331,2017-04-01
87325,2017-04-01
48336,2017-04-01
92922,2017-04-01
56181,2017-04-01
28943,2017-04-01
98126,2017-04-01
11929,2017-04-01
5588,2017-04-01
54246,2017-04-01
84559,2017-04-01
83151,2017-04-01
36370,2017-04-01
71569,2017-04-01
94409,2017-04-01
18874,2017-04-01
26554,2017-04-01
32607,2017-04-01
86569,2017-04-01
17646,2017-04-01
55267,2017-04-01
95644,2017-04-01
755,2017-04-01
41322,2017-04-01
37505,2017-04-01
27137,2017-04-01
14262,2017-04-01
13582,2017-04-01
24107,2017-04-01
47306,2017-04-01
83982,2017-04-01
45088,2017-04-01
18476,2017-04-01
82284,2017-04-01
94469,2017-04-01
97336,2017-04-01
71972,2017-04-01
74507,2017-04-01
35345,2017-04-01
97580,2017-04-01
88457,2017-04-01
14924,2017-04-01
42427,2017-04-01
9083,2017-04-01
3550,2017-04-01
54581,2017-04-01
85000,2017-04-01
74050,2017-04-01
87371,2017-04-01
31532,2017-04-01
23937,2017-04-01
67341,2017-04-01
40754,2017-04-01
66669,2017-04-01
82506,2017-04-01
32720,2017-04-01
94753,2017-04-01
70661,2017-04-01
84629,2017-04-01
21352,2017-04-01
84676,2017-04-01
90275,2017-04-01
57948,2017-04-01
47843,2017-04-01
11822,2017-04-01
19990,2017-04-01
26847,2017-04-01
85318,2017-04-01
40065,2017-04-01
96189,2017-04-01
65526,2017-04-01
15584,2017-04-01
90839,2017-04-01
47179,2017-04-01
46606,2017-04-01
55277,2017-04-01
28310,2017-04-01
68017,2017-04-01
38408,2017-04-01
32365,2017-04-01
12722,2017-04-01
62060,2017-04-01
72385,2017-04-01
91490,2017-04-01
55832,2017-04-01
91733,2017-04-01
57735,2017-04-01
36203,2017-04-01
77689,2017-04-01
22751,2017-04-01
21966,2017-04-01
95234,2017-04-01
97709,2017-04-01
7069,2017-04-01
79862,2017-04-01
52302,2017-04-01
24642,2017-04-01
33286,2017-04-01
20980,2017-04-01
78740,2017-04-01
61098,2017-04-01
86951,2017-04-01
83265,2017-04-01
14214,2017-04-01
40656,2017-04-01
10770,2017-04-01
24181,2017-04-01
96930,2017-04-01
74317,2017-04-01
70208,2017-04-01
66174,2017-04-01
50197,2017-04-01
51368,2017-04-01
21901,2017-04-01
8586,2017-04-01
65898,2017-04-01
18212,2017-04-01
7687,2017-04-01
13183,2017-04-01
67073,2017-04-01
4652,2017-04-01
76926,2017-04-01
71376,2017-04-01
21502,2017-04-01
19942,2017-04-01
56338,2017-04-01
859,2017-04-01
37319,2017-04-01
28529,2017-04-01
6157,2017-04-01
46687,2017-04-01
62878,2017-04-01
71919,2017-04-01
95255,2017-04-01
46665,2017-04-01
30271,2017-04-01
68765,2017-04-01
75840,2017-04-01
91332,2017-04-01
10217,2017-04-01
85546,2017-04-01
17492,2017-04-01
35460,2017-04-01
59280,2017-04-01
42563,2017-04-01
29301,2017-04-01
78538,2017-04-01
30184,2017-04-01
40186,2017-04-01
78471,2017-04-01
31853,2017-04-01
93930,2017-04-01
98788,2017-04-01
12902,2017-04-01
17528,2017-04-01
66345,2017-04-01
95633,2017-04-01
79345,2017-04-01
33240,2017-04-01
94132,2017-04-01
26735,2017-04-01
83765,2017-04-01
70622,2017-04-01
27735,2017-04-01
55956,2017-04-01
79642,2017-04-01
5282,2017-04-01
36796,2017-04-01
80752,2017-04-01
68193,2017-04-01
82405,2017-04-01
68569,2017-04-01
42413,2017-04-01
61198,2017-04-01
52590,2017-04-01
86726,2017-04-01
21053,2017-04-01
8568,2017-04-01
84148,2017-04-01
38260,2017-04-01
51751,2017-04-01
53189,2017-04-01
50439,2017-04-01
47646,2017-04-01
62951,2017-04-01
73645,2017-04-01
48582,2017-04-01
69849,2017-04-01
31709,2017-04-01
37718,2017-04-01
85460,2017-04-01
91711,2017-04-01
86006,2017-04-01
14824,2017-04-01
72020,2017-04-01
29452,2017-04-01
85491,2017-04-01
55980,2017-04-01
38850,2017-04-01
72034,2017-04-01
11104,2017-04-01
91620,2017-04-01
83252,2017-04-01
43988,2017-04-01
55476,2017-04-01
92937,2017-04-01
73827,2017-04-01
62888,2017-04-01
39837,2017-04-01
208,2017-04-01
35994,2017-04-01
92454,2017-04-01
44232,2017-04-01
40322,2017-04-01
75491,2017-04-01
25420,2017-04-01
64646,2017-04-01
25041,2017-04-01
12277,2017-04-01
88921,2017-04-01
71047,2017-04-01
90913,2017-04-01
85808,2017-04-01
95600,2017-04-01
49677,2017-04-01
59791,2017-04-01
8436,2017-04-01
82006,2017-04-01
86169,2017-04-01
80756,2017-04-01
91340,2017-04-01
93018,2017-04-01
42037,2017-04-01
29171,2017-04-01
63661,2017-04-01
24520,2017-04-01
43480,2017-04-01
23603,2017-04-01
78948,2017-04-01
67367,2017-04-01
48161,2017-04-01
71498,2017-04-01
75937,2017-04-01
57809,2017-04-01
96205,2017-04-01
20892,2017-04-01
69431,2017-04-01
25937,2017-04-01
47355,2017-04-01
2840,2017-04-01
9126,2017-04-01
2965,2017-04-01
27877,2017-04-01
71481,2017-04-01
87728,2017-04-01
50502,2017-04-01
38994,2017-04-01
81123,2017-04-01
22771,2017-04-01
8187,2017-04-01
98083,2017-04-01
34885,2017-04-01
5627,2017-04-01
28090,2017-04-01
92965,2017-04-01
90095,2017-04-01
24066,2017-04-01
33193,2017-04-01
94745,2017-04-01
20746,2017-04-01
40341,2017-04-01
23569,2017-04-01
54456,2017-04-01
69835,2017-04-01
20636,2017-04-01
23448,2017-04-01
92152,2017-04-01
30874,2017-04-01
28330,2017-04-01
24937,2017-04-01
16206,2017-04-01
24032,2017-04-01
44551,2017-04-01
20585,2017-04-01
14909,2017-04-01
68907,2017-04-01
66738,2017-04-01
17983,2017-04-01
66417,2017-04-01
28195,2017-04-01
24058,2017-04-01
80215,2017-04-01
50229,2017-04-01
29669,2017-04-01
89335,2017-04-01
68387,2017-04-01
9046,2017-04-01
52210,2017-04-01
2248,2017-04-01
74760,2017-04-01
90943,2017-04-01
48050,2017-04-01
34663,2017-04-01
94247,2017-04-01
8060,2017-04-01
89836,2017-04-01
89137,2017-04-01
80774,2017-04-01
40499,2017-04-01
68740,2017-04-01
10644,2017-04-01
54947,2017-04-01
37579,2017-04-01
10081,2017-04-01
95887,2017-04-01
71712,2017-04-01
65837,2017-04-01
54539,2017-04-01
61513,2017-04-01
39081,2017-04-01
5345,2017-04-01
52560,2017-04-01
33408,2017-04-01
10447,2017-04-01
5015,2017-04-01
41023,2017-04-01
55893,2017-04-01
560,2017-04-01
51537,2017-04-01
94523,2017-04-01
82327,2017-04-01
90185,2017-04-01
5247,2017-04-01
67457,2017-04-01
25211,2017-04-01
52504,2017-04-01
56534,2017-04-01
43182,2017-04-01
51303,2017-04-01
65467,2017-04-01
55502,2017-04-01
49903,2017-04-01
90917,2017-04-01
62459,2017-04-01
92472,2017-04-01
50352,2017-04-01
76761,2017-04-01
40644,2017-04-01
23210,2017-04-01
72971,2017-04-01
70634,2017-04-01
43424,2017-04-01
4023,2017-04-01
62147,2017-04-01
15276,2017-04-01
84840,2017-04-01
51814,2017-04-01
79287,2017-04-01
87809,2017-04-01
13023,2017-04-01
12513,2017-04-01
67174,2017-04-01
5074,2017-04-01
35433,2017-04-01
36891,2017-04-01
52309,2017-04-01
66014,2017-04-01
34090,2017-04-01
58480,2017-04-01
65953,2017-04-01
29653,2017-04-01
67803,2017-04-01
1802,2017-04-01
51344,2017-04-01
29554,2017-04-01
77371,2017-04-01
25865,2017-04-01
5690,2017-04-01
46190,2017-04-01
74735,2017-04-01
38676,2017-04-01
8642,2017-04-01
22802,2017-04-01
52637,2017-04-01
93683,2017-04-01
94227,2017-04-01
26869,2017-04-01
56650,2017-04-01
21742,2017-04-01
5052,2017-04-01
70489,2017-04-01
36403,2017-04-01
65479,2017-04-01
51208,2017-04-01
74298,2017-04-01
9477,2017-04-01
56543,2017-04-01
5845,2017-04-01
74577,2017-04-01
56796,2017-04-01
18020,2017-04-01
89315,2017-04-01
94311,2017-04-01
33931,2017-04-01
9429,2017-04-01
45928,2017-04-01
98436,2017-04-01
63567,2017-04-01
37827,2017-04-01
39581,2017-04-01
37072,2017-04-01
60284,2017-04-01
33171,2017-04-01
41722,2017-04-01
56055,2017-04-01
68774,2017-04-01
33914,2017-04-01
16772,2017-04-01
5557,2017-04-01
72843,2017-04-01
82723,2017-04-01
44604,2017-04-01
90353,2017-04-01
30654,2017-04-01
31838,2017-04-01
19244,2017-04-01
88338,2017-04-01
21123,2017-04-01
50735,2017-04-01
7029,2017-04-01
41882,2017-04-01
18334,2017-04-01
91633,2017-04-01
19306,2017-04-01
52001,2017-04-01
27103,2017-04-01
11370,2017-04-01
83521,2017-04-01
91744,2017-04-01
77122,2017-04-01
47808,2017-04-01
46576,2017-04-01
56527,2017-04-01
54165,2017-04-01
7639,2017-04-01
2980,2017-04-01
91440,2017-04-01
25847,2017-04-01
61882,2017-04-01
50850,2017-04-01
64516,2017-04-01
90054,2017-04-01
78721,2017-04-01
50896,2017-04-01
20402,2017-04-01
39923,2017-04-01
88572,2017-04-01
5353,2017-04-01
54783,2017-04-01
78623,2017-04-01
6994,2017-04-01
20589,2017-04-01
81320,2017-04-01
45322,2017-04-01
96475,2017-04-01
80116,2017-04-01
50865,2017-04-01
58424,2017-04-01
37569,2017-04-01
62740,2017-04-01
45092,2017-04-01
37993,2017-04-01
29957,2017-04-01
11109,2017-04-01
2746,2017-04-01
18259,2017-04-01
87577,2017-04-01
11395,2017-04-01
50630,2017-04-01
52430,2017-04-01
77537,2017-04-01
85091,2017-04-01
39276,2017-04-01
57840,2017-04-01
63129,2017-04-01
51173,2017-04-01
52120,2017-04-01
13284,2017-04-01
20653,2017-04-01
3904,2017-04-01
57571,2017-04-01
52561,2017-04-01
14178,2017-04-01
44243,2017-04-01
81939,2017-04-01
20136,2017-04-01
489,2017-04-01
43168,2017-04-01
53880,2017-04-01
62839,2017-04-01
44469,2017-04-01
74832,2017-04-01
45365,2017-04-01
5536,2017-04-01
6725,2017-04-01
69202,2017-04-01
85814,2017-04-01
45614,2017-04-01
56585,2017-04-01
41213,2017-04-01
43726,2017-04-01
37365,2017-04-01
64291,2017-04-01
37214,2017-04-01
77546,2017-04-01
18626,2017-04-01
92428,2017-04-01
22600,2017-04-01
34587,2017-04-01
43076,2017-04-01
69011,2017-04-01
81741,2017-04-01
29358,2017-04-01
59675,2017-04-01
59217,2017-04-01
40761,2017-04-01
97969,2017-04-01
55986,2017-04-01
85812,2017-04-01
90237,2017-04-01
29417,2017-04-01
45470,2017-04-01
22670,2017-04-01
52016,2017-04-01
20698,2017-04-01
10576,2017-04-01
76557,2017-04-01
1821,2017-04-01
20412,2017-04-01
46409,2017-04-01
21717,2017-04-01
36508,2017-04-01
28193,2017-04-01
85400,2017-04-01
11471,2017-04-01
94798,2017-04-01
90439,2017-04-01
29125,2017-04-01
2370,2017-04-01
73907,2017-04-01
53611,2017-04-01
68110,2017-04-01
58076,2017-04-01
62197,2017-04-01
69500,2017-04-01
45689,2017-04-01
57720,2017-04-01
93794,2017-04-01
39509,2017-04-01
33516,2017-04-01
87869,2017-04-01
88852,2017-04-01
46512,2017-04-01
78809,2017-04-01
10692,2017-04-01
43975,2017-04-01
75,2017-04-01
95916,2017-04-01
51203,2017-04-01
90212,2017-04-01
27406,2017-04-01
59489,2017-04-01
9993,2017-04-01
86790,2017-04-01
42134,2017-04-01
8967,2017-04-01
98658,2017-04-01
3159,2017-04-01
66248,2017-04-01
44819,2017-04-01
57520,2017-04-01
43508,2017-04-01
5177,2017-04-01
87345,2017-04-01
28838,2017-04-01
53542,2017-04-01
44849,2017-04-01
62971,2017-04-01
50134,2017-04-01
55628,2017-04-01
32795,2017-04-01
96176,2017-04-01
60485,2017-04-01
68483,2017-04-01
14659,2017-04-01
7674,2017-04-01
92784,2017-04-01
6383,2017-04-01
32257,2017-04-01
80406,2017-04-01
71356,2017-04-01
74681,2017-04-01
55311,2017-04-01
278,2017-04-01
40557,2017-04-01
25328,2017-04-01
63945,2017-04-01
659,2017-04-01
74318,2017-04-01
70108,2017-04-01
97998,2017-04-01
45628,2017-04-01
54987,2017-04-01
34953,2017-04-01
84302,2017-04-01
63987,2017-04-01
37851,2017-04-01
38954,2017-04-01
23477,2017-04-01
11811,2017-04-01
76208,2017-04-01
20331,2017-04-01
34510,2017-04-01
76940,2017-04-01
24971,2017-04-01
18296,2017-04-01
15213,2017-04-01
6856,2017-04-01
94462,2017-04-01
77315,2017-04-01
74645,2017-04-01
68154,2017-04-01
53709,2017-04-01
17853,2017-04-01
57806,2017-04-01
19957,2017-04-01
71873,2017-04-01
78390,2017-04-01
67232,2017-04-01
69470,2017-04-01
6408,2017-04-01
70589,2017-04-01
41013,2017-04-01
4187,2017-04-01
87166,2017-04-01
97647,2017-04-01
58910,2017-04-01
35578,2017-04-01
64120,2017-04-01
15291,2017-04-01
16287,2017-04-01
25922,2017-04-01
91610,2017-04-01
25222,2017-04-01
54777,2017-04-01
50135,2017-04-01
90545,2017-04-01
70745,2017-04-01
53344,2017-04-01
51353,2017-04-01
62616,2017-04-01
89512,2017-04-01
27314,2017-04-01
86086,2017-04-01
22435,2017-04-01
29353,2017-04-01
2021,2017-04-01
57868,2017-04-01
11002,2017-04-01
44192,2017-04-01
23168,2017-04-01
30280,2017-04-01
4545,2017-04-01
67547,2017-04-01
30839,2017-04-01
67011,2017-04-01
15818,2017-04-01
52290,2017-04-01
68261,2017-04-01
93201,2017-04-01
67548,2017-04-01
55091,2017-04-01
21111,2017-04-01
82796,2017-04-01
85287,2017-04-01
58277,2017-04-01
28844,2017-04-01
74034,2017-04-01
44477,2017-04-01
95914,2017-04-01
30999,2017-04-01
83406,2017-04-01
41432,2017-04-01
59559,2017-04-01
78467,2017-04-01
38162,2017-04-01
36936,2017-04-01
77024,2017-04-01
53666,2017-04-01
25633,2017-04-01
57266,2017-04-01
22390,2017-04-01
22736,2017-04-01
90777,2017-04-01
17239,2017-04-01
97142,2017-04-01
68771,2017-04-01
86141,2017-04-01
58497,2017-04-01
91021,2017-04-01
89325,2017-04-01
48882,2017-04-01
38550,2017-04-01
32410,2017-04-01
97937,2017-04-01
32061,2017-04-01
54041,2017-04-01
88065,2017-04-01
97842,2017-04-01
77124,2017-04-01
52064,2017-04-01
93717,2017-04-01
55479,2017-04-01
31368,2017-04-01
22471,2017-04-01
18702,2017-04-01
65767,2017-04-01
94485,2017-04-01
43520,2017-04-01
70710,2017-04-01
95008,2017-04-01
87961,2017-04-01
54898,2017-04-01
47457,2017-04-01
97229,2017-04-01
44832,2017-04-01
67642,2017-04-01
15026,2017-04-01
58216,2017-04-01
24639,2017-04-01
34422,2017-04-01
85414,2017-04-01
19756,2017-04-01
18681,2017-04-01
40688,2017-04-01
10984,2017-04-01
80602,2017-04-01
14569,2017-04-01
44882,2017-04-01
12010,2017-04-01
76227,2017-04-01
12268,2017-04-01
60220,2017-04-01
21187,2017-04-01
85046,2017-04-01
30248,2017-04-01
6945,2017-04-01
66002,2017-04-01
5552,2017-04-01
96804,2017-04-01
23922,2017-04-01
8968,2017-04-01
12272,2017-04-01
26589,2017-04-01
93204,2017-04-01
20858,2017-04-01
55419,2017-04-01
88456,2017-04-01
78946,2017-04-01
12893,2017-04-01
5060,2017-04-01
23714,2017-04-01
35142,2017-04-01
9109,2017-04-01
53690,2017-04-01
53360,2017-04-01
64416,2017-04-01
54538,2017-04-01
81996,2017-04-01
46869,2017-04-01
17625,2017-04-01
23479,2017-04-01
19221,2017-04-01
69569,2017-04-01
66058,2017-04-01
13819,2017-04-01
27212,2017-04-01
17115,2017-04-01
43579,2017-04-01
33398,2017-04-01
5484,2017-04-01
3237,2017-04-01
57818,2017-04-01
93104,2017-04-01
63523,2017-04-01
17092,2017-04-01
36374,2017-04-01
70067,2017-04-01
88925,2017-04-01
85212,2017-04-01
25620,2017-04-01
80201,2017-04-01
40722,2017-04-01
60102,2017-04-01
23649,2017-04-01
76394,2017-04-01
44929,2017-04-01
17228,2017-04-01
31168,2017-04-01
44664,2017-04-01
42415,2017-04-01
11167,2017-04-01
36047,2017-04-01
93601,2017-04-01
50668,2017-04-01
57112,2017-04-01
31143,2017-04-01
2039,2017-04-01
12741,2017-04-01
56469,2017-04-01
36356,2017-04-01
43169,2017-04-01
1781,2017-04-01
66677,2017-04-01
97806,2017-04-01
76702,2017-04-01
81226,2017-04-01
91559,2017-04-01
14504,2017-04-01
35222,2017-04-01
95806,2017-04-01
42988,2017-04-01
38512,2017-04-01
1790,2017-04-01
35062,2017-04-01
88936,2017-04-01
44844,2017-04-01
52839,2017-04-01
92531,2017-04-01
82784,2017-04-01
16497,2017-04-01
54596,2017-04-01
22634,2017-04-01
13540,2017-04-01
85258,2017-04-01
68684,2017-04-01
3091,2017-04-01
19179,2017-04-01
57688,2017-04-01
87539,2017-04-01
34729,2017-04-01
84308,2017-04-01
55509,2017-04-01
54002,2017-04-01
11083,2017-04-01
12283,2017-04-01
4641,2017-04-01
49280,2017-04-01
52259,2017-04-01
91532,2017-04-01
33247,2017-04-01
41295,2017-04-01
66929,2017-04-01
60577,2017-04-01
17297,2017-04-01
96593,2017-04-01
8814,2017-04-01
45467,2017-04-01
51740,2017-04-01
54605,2017-04-01
35303,2017-04-01
74182,2017-04-01
45802,2017-04-01
10339,2017-04-01
4887,2017-04-01
78918,2017-04-01
49512,2017-04-01
9747,2017-04-01
47651,2017-04-01
33681,2017-04-01
13219,2017-04-01
34324,2017-04-01
54939,2017-04-01
73520,2017-04-01
8880,2017-04-01
29124,2017-04-01
57282,2017-04-01
2714,2017-04-01
83683,2017-04-01
96545,2017-04-01
64806,2017-04-01
18432,2017-04-01
75712,2017-04-01
42767,2017-04-01
42703,2017-04-01
97559,2017-04-01
17332,2017-04-01
55348,2017-04-01
34925,2017-04-01
16290,2017-04-01
61202,2017-04-01
21392,2017-04-01
70568,2017-04-01
89553,2017-04-01
95122,2017-04-01
20289,2017-04-01
98559,2017-04-01
96167,2017-04-01
11515,2017-04-01
13245,2017-04-01
76886,2017-04-01
43781,2017-04-01
9009,2017-04-01
44451,2017-04-01
44762,2017-04-01
28389,2017-04-01
63300,2017-04-01
12245,2017-04-01
40424,2017-04-01
91581,2017-04-01
94483,2017-04-01
17988,2017-04-01
19472,2017-04-01
6786,2017-04-01
73534,2017-04-01
59876,2017-04-01
72625,2017-04-01
68064,2017-04-01
9562,2017-04-01
14925,2017-04-01
30773,2017-04-01
77792,2017-04-01
45649,2017-04-01
54367,2017-04-01
85215,2017-04-01
24364,2017-04-01
79767,2017-04-01
32102,2017-04-01
50394,2017-04-01
45056,2017-04-01
40929,2017-04-01
22178,2017-04-01
89930,2017-04-01
34423,2017-04-01
71228,2017-04-01
28053,2017-04-01
36611,2017-04-01
45985,2017-04-01
24409,2017-04-01
79775,2017-04-01
303,2017-04-01
52648,2017-04-01
5921,2017-04-01
12821,2017-04-01
39053,2017-04-01
57758,2017-04-01
27693,2017-04-01
92516,2017-04-01
42137,2017-04-01
97722,2017-04-01
7829,2017-04-01
2799,2017-04-01
52950,2017-04-01
4827,2017-04-01
88714,2017-04-01
50829,2017-04-01
92320,2017-04-01
21897,2017-04-01
77796,2017-04-01
95919,2017-04-01
4944,2017-04-01
69680,2017-04-01
14961,2017-04-01
42487,2017-04-01
24884,2017-04-01
88440,2017-04-01
93228,2017-04-01
20436,2017-04-01
81209,2017-04-01
91686,2017-04-01
42949,2017-04-01
7685,2017-04-01
